motivation_average,originality_average,score_total,motivation,originality
0.33241641,0.31187778,6,0,0
0.978911757,0.318282528,6,1,0
0.997680128,0.999861479,8,1,1
0.999910355,0.215358198,3,1,0
0.999924183,0.600122328,8,1,1
0.340907909,0.624374472,8,0,1
8.60E-05,0.333426626,8,0,0
0.999925057,0.999718025,8,1,1
0.000111306,0.342224645,8,0,0
0.970730782,0.39586073,3,1,0
0.051964985,0.373692627,6,0,0
9.16E-05,0.499763951,3,0,0
0.99969998,0.339133906,8,1,0
0.000118669,0.784664559,10,0,1
0.999883771,0.814886242,6,1,1
0.000453467,0.319926021,8,0,0
0.285853906,0.371106188,3,0,0
0.00015035,0.599310669,5,0,1
0.000610895,0.166683791,5,0,0
0.999939322,0.333340751,3,1,0
0.999924064,0.747777818,5,1,1
0.999872804,0.333544775,6,1,0
0.999875844,0.126837713,3,1,0
0.958518863,0.601102894,5,1,1
0.065357117,0.125020661,3,0,0
0.167678413,0.367951959,5,0,0
0.447439974,0.67264075,6,0,1
0.999927402,0.833637674,6,1,1
0.006174713,0.441547185,5,0,0
9.53E-05,0.59811016,6,0,1
0.831554654,0.999645303,8,1,1
0.999494195,0.99994576,6,1,1
0.999423504,0.594714451,6,1,1
0.999931335,0.999953747,6,1,1
0.999924779,0.77700789,6,1,1
0.000401725,2.11E-05,6,0,0
6.99E-05,0.474645869,6,0,0
0.001606336,0.428181936,6,0,0
0.003957922,0.499486985,5,0,0
0.999919593,0.521029446,6,1,1
0.006670679,2.13E-05,3,0,0
0.696086307,2.52E-05,6,1,0
0.626776928,0.429245162,8,1,0
0.999930859,0.401825225,8,1,0
0.998351336,0.999010015,6,1,1
0.59469102,0.291429845,6,1,0
0.997541082,0.570154633,6,1,1
0.85002473,0.667715245,6,1,1
0.616919611,0.346211547,8,1,0
0.500037826,0.999960184,10,1,1
0.727529015,0.375112245,8,1,0
0.065347705,0.649251817,8,0,1
0.664839953,0.337173118,5,1,0
0.999786913,0.666523181,6,1,1
0.001520508,0.27527866,5,0,0
0.599347821,0.265399218,3,1,0
0.999756724,0.58192141,8,1,1
0.500003425,0.166682726,3,1,0
0.999931335,0.332536067,3,1,0
0.999926567,3.78E-05,3,1,0
0.33235836,0.202973888,6,0,0
0.502610509,0.997261488,6,1,1
0.991562545,0.555566686,5,1,1
0.941470464,0.298838244,3,1,0
0.565122187,2.29E-05,3,1,0
0.40738411,0.499833451,6,0,0
0.999890447,0.58906976,6,1,1
0.998000681,0.166482635,6,1,0
0.77961201,0.626816401,6,1,1
0.954092979,4.14E-05,5,1,0
7.83E-05,0.499649446,5,0,0
0.999931693,0.799990706,6,1,1
0.000430791,0.718828917,6,0,1
0.999915004,0.652118839,8,1,1
6.25E-05,0.706099272,8,0,1
0.988569121,0.746510826,6,1,1
0.997851253,0.849278871,8,1,1
0.999858826,0.749862874,8,1,1
7.04E-05,0.200013344,3,0,0
0.999807328,0.45202804,5,1,0
0.999911785,0.748858036,5,1,1
0.999891043,0.913781563,8,1,1
0.666650626,0.40005939,3,1,0
0.412449789,0.199135778,5,0,0
0.971307158,0.020439219,5,1,0
0.584240869,0.582377968,8,1,1
0.720234975,0.66666118,6,1,1
0.001430783,0.005302567,3,0,0
0.999911189,0.333343384,5,1,0
0.999938607,0.624983826,6,1,1
0.500009352,0.373412497,3,1,0
0.422865643,0.99997884,8,0,1
0.999932528,0.666659864,8,1,1
0.499991856,0.501173129,8,0,1
0.485367964,0.712653437,6,0,1
0.001781087,0.322959891,5,0,0
0.000134831,0.666642785,8,0,1
0.666818336,0.74972263,6,1,1
0.999545872,0.495734267,6,1,0
0.500037982,0.345854212,6,1,0
0.999265909,0.738724582,6,1,1
0.999809742,0.765207296,8,1,1
7.97E-05,0.74997633,6,0,1
0.99992466,0.038070386,5,1,0
8.88E-05,0.111046866,6,0,0
0.00045712,0.999285161,6,0,1
9.26E-05,0.666660427,8,0,1
0.666641052,0.497273637,6,1,0
0.000601239,0.499700937,8,0,0
0.928072393,0.328994425,6,1,0
0.999920845,0.399860025,6,1,0
0.999905884,0.3946775,5,1,0
0.510491261,0.59950086,6,1,1
0.999880314,0.599034989,5,1,1
0.567386875,0.059073854,5,1,0
5.97E-05,0.217771704,5,0,0
0.33443917,0.372545007,3,0,0
0.79995873,0.351966603,8,1,0
0.000483231,0.584068953,5,0,1
0.998335183,0.748477809,6,1,1
0.942939997,0.66274654,5,1,1
0.998858094,0.365884862,6,1,0
0.999818146,0.504402988,8,1,1
0.999930859,0.484216054,3,1,0
0.998306483,0.503193819,6,1,1
0.000613597,0.066407293,3,0,0
0.999579847,0.002517714,3,1,0
0.498497349,0.200020279,8,0,0
0.999923229,0.554044486,8,1,1
0.615612011,0.826145176,6,1,1
0.666652492,0.499106086,6,1,0
0.500024581,0.33333957,5,1,0
0.4999754,0.333187544,6,0,0
0.020400096,0.102550851,6,0,0
0.999902248,0.249997854,3,1,0
0.994960904,0.290419904,3,1,0
0.999859065,0.953687191,6,1,1
0.999918103,0.749137995,8,1,1
0.500416642,0.364563725,8,1,0
0.815927625,0.14705607,3,1,0
0.999933958,0.666660894,6,1,1
0.999927163,0.499836312,5,1,0
0.999929309,0.25002128,3,1,0
0.000641367,0.666718452,5,0,1
0.000393403,0.499738493,5,0,0
7.26E-05,2.23E-05,1,0,0
0.003248624,0.666688604,5,0,1
0.999895692,3.04E-05,6,1,0
0.999927044,0.548254002,5,1,1
0.502535982,0.379960664,5,1,0
0.999818712,0.599998348,8,1,1
0.999928832,0.998829782,8,1,1
0.000763765,2.13E-05,5,0,0
0.999933839,0.999983072,8,1,1
0.999933124,0.666659124,6,1,1
0.500454256,0.003706601,5,1,0
0.000404969,0.237956276,6,0,0
0.671712276,0.531368844,6,1,1
0.994736522,0.087254863,6,1,0
0.674454038,0.368175802,8,1,0
0.999871254,0.368333033,6,1,0
0.563009835,0.400693341,8,1,0
0.999905348,0.297531478,3,1,0
0.946886748,0.444453746,5,1,0
6.93E-05,4.72E-05,6,0,0
0.010894445,0.99998337,6,0,1
0.999904633,0.499282049,5,1,0
0.999931097,0.79991769,5,1,1
0.018619838,0.45129273,5,0,0
0.999884248,0.004132545,6,1,0
0.011127193,0.424542347,6,0,0
0.999910831,0.300174477,6,1,0
0.009024713,0.203127048,5,0,0
0.434207767,0.666374566,5,0,1
0.000523801,0.125278282,1,0,0
0.032838125,0.999980927,8,0,1
0.999830484,0.999907434,8,1,1
0.749920524,0.999897778,8,1,1
0.00012008,2.30E-05,6,0,0
0.66657187,0.949935868,6,1,1
0.999923348,0.250013624,6,1,0
0.000184611,0.49983159,8,0,0
0.602137911,0.7768738,8,1,1
0.024108305,0.413970485,6,0,0
0.999887029,0.840651779,6,1,1
0.455497001,0.468627237,5,0,0
0.993706495,0.499756519,6,1,0
0.999922037,0.610015674,6,1,1
0.44452965,0.498684433,5,0,0
0.749961474,0.312720766,3,1,0
0.180892341,0.249958418,5,0,0
0.996098181,0.930431873,8,1,1
0.99992317,0.681646159,6,1,1
0.999905646,0.607904027,8,1,1
0.999754349,0.454593686,5,1,0
0.745507315,0.432787686,3,1,0
0.999913096,0.396029931,10,1,0
0.999910593,0.749983357,6,1,1
0.666747482,0.748558546,8,1,1
0.999915838,0.356771262,6,1,0
0.295726485,0.431586206,6,0,0
0.999933481,0.79998086,6,1,1
0.499971734,0.249931102,5,0,0
0.500007,0.599494494,3,1,1
0.496982604,0.166680997,3,0,0
0.42481603,0.250013836,3,0,0
0.500065151,0.773908393,6,1,1
0.523639143,0.981352717,5,1,1
0.32189945,1.98E-05,3,0,0
8.33E-05,0.999976635,6,0,1
0.457133319,0.499977719,3,0,0
0.499827388,0.666410947,5,0,1
0.999923825,0.999910772,5,1,1
0.196991935,2.57E-05,5,0,0
0.499997222,0.500196973,3,0,1
0.400406153,0.461319709,6,0,0
0.999938488,0.663386041,6,1,1
0.019308912,0.130635495,6,0,0
0.660593263,0.000152477,3,1,0
0.499975441,0.231034058,3,0,0
0.402661464,0.401981597,3,0,0
0.999922991,0.307446075,8,1,0
0.520761649,0.500038775,6,1,1
0.666633713,0.199953198,5,1,0
0.989337564,0.27130843,5,1,0
0.999931872,3.18E-05,6,1,0
0.999928713,2.10E-05,5,1,0
8.29E-05,0.210295338,5,0,0
0.99993825,0.999977201,6,1,1
0.99993515,0.999977032,6,1,1
0.103482686,0.666671707,8,0,1
0.498846362,0.99469318,5,0,1
0.200052434,0.000507668,5,0,0
0.99990952,0.468139514,5,1,0
0.999730423,0.799976557,5,1,1
0.968315244,0.182368235,5,1,0
0.99849236,0.125454969,3,1,0
0.999817282,0.500034764,5,1,1
8.32E-05,0.201523781,3,0,0
0.999930382,0.957197289,3,1,1
0.830822131,0.49944016,3,1,0
0.498942698,0.259365627,3,0,0
0.000103027,0.198127762,3,0,0
0.333489835,0.222434426,3,0,0
6.67E-05,0.44475218,6,0,0
0.999934435,0.478682738,5,1,0
0.999915838,0.000168515,3,1,0
0.975697041,0.395302707,6,1,0
0.999920368,0.663739648,6,1,1
0.000279523,0.162330742,6,0,0
0.999837399,0.258706302,5,1,0
0.49769101,0.333338597,1,0,0
0.997751951,0.400162377,5,1,0
0.500020848,0.374945024,5,1,0
0.666459671,0.999971032,6,1,1
0.999722898,0.999981523,8,1,1
0.000105531,2.65E-05,5,0,0
0.947448432,0.556836984,8,1,1
0.666638765,0.250087643,8,1,0
0.500016973,0.282636658,3,1,0
0.790820718,0.33913819,8,1,0
0.33009314,0.21817933,3,0,0
0.999907398,0.800225485,5,1,1
0.01023825,0.570503071,8,0,1
0.000133076,2.32E-05,1,0,0
0.499997148,0.499937252,6,0,0
0.999907613,0.683046506,3,1,1
0.99773705,0.000149321,5,1,0
0.999642015,2.33E-05,5,1,0
8.00E-05,0.99997288,5,0,1
0.99941349,0.74907267,5,1,1
0.999922633,0.59999457,6,1,1
0.49752616,0.855352327,6,0,1
0.499977329,0.343436202,5,0,0
0.500366533,0.443804936,3,1,0
0.99992907,0.506234041,6,1,1
7.88E-05,0.500706903,3,0,1
0.021404875,2.33E-05,5,0,0
0.10578862,0.33334633,5,0,0
0.666648136,0.50000484,5,1,1
0.000168911,0.000471878,3,0,0
0.66741773,0.399011885,6,1,0
0.320063214,0.346389901,3,0,0
0.365468802,2.50E-05,3,0,0
0.999928435,0.874985679,8,1,1
0.9883205,0.428095194,8,1,0
0.996445715,0.443538498,8,1,0
9.20E-05,0.822326988,5,0,1
7.57E-05,0.249959455,3,0,0
0.99992609,0.413957088,6,1,0
0.986030718,0.336946659,5,1,0
0.645378118,0.183601971,6,1,0
0.988809367,0.400002901,5,1,0
0.726554548,0.49997264,5,1,0
0.000591827,0.158286232,8,0,0
0.001070345,0.571215983,8,0,1
7.99E-05,0.461382228,3,0,0
0.750492833,0.028023853,3,1,0
0.960018784,0.125114828,5,1,0
0.315186203,0.49970644,6,0,0
0.999922514,0.98770088,6,1,1
0.840577841,0.569642929,8,1,1
0.999910951,0.688060846,6,1,1
7.51E-05,0.001019891,6,0,0
0.428772162,0.548891948,6,0,1
0.999908805,0.571124876,6,1,1
0.300953524,0.441910639,8,0,0
0.500007115,0.333587465,6,1,0
0.992467821,0.499193299,6,1,0
0.99993062,0.999982357,6,1,1
0.00593219,0.336678713,8,0,0
0.200543485,0.358056386,5,0,0
0.000203581,0.200008553,3,0,0
0.500056967,0.333344538,6,1,0
0.651956145,0.562901224,6,1,1
0.999932528,0.800012682,6,1,1
0.995835483,0.418759826,3,1,0
0.999899626,0.166964732,3,1,0
0.358230829,0.436981511,5,0,0
0.999938369,0.65590253,8,1,1
0.853694797,0.923205177,6,1,1
0.414245064,0.299782204,6,0,0
0.499982509,0.076588314,3,0,0
0.593169554,0.250685826,6,1,0
0.999937952,0.222520723,6,1,0
0.63661796,0.663251298,6,1,1
0.000186899,0.012955407,5,0,0
0.666971004,0.680399909,5,1,1
0.999451339,0.499812047,3,1,0
0.998627186,0.999981523,3,1,1
0.720898186,0.706912145,6,1,1
0.997740865,0.000686203,6,1,0
0.999906242,0.953870595,5,1,1
0.999732077,0.999981403,5,1,1
0.999927461,0.414166772,6,1,0
0.999879539,0.273228106,3,1,0
0.999920845,0.378721993,5,1,0
0.000850194,0.000615293,6,0,0
0.999933362,0.168204605,5,1,0
0.500015792,0.666659439,8,1,1
0.495302536,0.10071721,5,0,0
0.500000612,0.166141119,5,1,0
0.499449959,0.498053371,3,0,0
0.942849815,0.999957363,5,1,1
0.992875318,0.999980549,8,1,1
0.999455065,0.984622777,5,1,1
0.905117542,0.345842273,3,1,0
0.999860078,0.666350695,5,1,1
0.664465514,0.220370745,5,1,0
0.99990809,0.497801219,6,1,0
0.999874949,2.10E-05,8,1,0
0.534466121,0.595193113,6,1,1
0.250814533,0.50222891,5,0,1
0.999673277,0.668747474,5,1,1
0.748020093,0.963630838,3,1,1
0.999926209,0.646619222,5,1,1
0.978476703,0.293902083,6,1,0
0.999926925,0.522228993,5,1,1
0.999856323,0.816661,8,1,1
0.999934793,0.999980807,8,1,1
6.15E-05,0.999981046,3,0,1
0.999638945,0.499866894,3,1,0
0.999930501,0.499990574,5,1,0
0.333362607,0.004993215,6,0,0
0.999892116,0.666654078,8,1,1
0.496669562,0.986756921,3,0,1
8.53E-05,0.001489931,3,0,0
0.999941707,0.333411441,8,1,0
0.411763489,0.666179832,8,0,1
7.46E-05,0.200996067,6,0,0
0.504207928,0.500009242,6,1,1
0.489824134,0.054688154,3,0,0
0.886747599,0.666675224,8,1,1
0.999893069,0.999341226,8,1,1
0.499496864,2.85E-05,6,0,0
0.333356853,0.499903404,3,0,0
0.750004947,0.485450322,3,1,0
0.333870642,0.285200914,3,0,0
0.093390964,0.500000665,6,0,1
0.999916494,0.997195244,6,1,1
0.999925971,0.40035443,5,1,0
0.999888301,0.999964396,6,1,1
0.499445003,0.413727593,5,0,0
0.333384704,0.427915006,5,0,0
0.500301338,0.53098366,6,1,1
0.325416058,0.10615054,6,0,0
0.418606806,0.667246722,6,0,1
0.999919415,0.665885503,6,1,1
0.999795616,2.44E-05,6,1,0
0.999669433,0.999978602,8,1,1
0.631326012,0.714218315,6,1,1
6.36E-05,8.83E-05,3,0,0
0.99993062,0.749817507,8,1,1
0.999931931,0.667045229,8,1,1
0.999931335,0.400042484,5,1,0
0.999934196,0.333370979,6,1,0
9.15E-05,0.417585085,3,0,0
0.999889672,0.41591521,3,1,0
0.11003039,0.260626524,3,0,0
7.24E-05,0.182742723,3,0,0
0.999928892,0.598442075,6,1,1
0.999934793,0.538043403,5,1,1
0.388421008,0.313292964,3,0,0
0.999839336,2.42E-05,3,1,0
8.21E-05,0.221449892,3,0,0
0.999919057,0.999923269,5,1,1
0.469982908,0.325591139,3,0,0
0.677148617,0.666659348,8,1,1
0.504732837,0.333298979,6,1,0
0.999929249,0.833323327,8,1,1
0.999921083,0.499976434,5,1,0
0.898774266,0.247978159,5,1,0
0.749921494,0.99309211,5,1,1
0.999902248,0.999547631,5,1,1
0.500496964,0.676052121,5,1,1
0.947780803,0.599952351,5,1,1
0.000111557,0.333331523,5,0,0
0.999776304,0.500003366,6,1,1
0.281679771,0.400031755,5,0,0
0.500354321,0.71367789,8,1,1
9.12E-05,0.328358811,6,0,0
0.500005454,0.398899565,6,1,0
0.919647813,0.779110225,6,1,1
0.752764815,0.462393281,6,1,0
0.999851743,0.538579621,6,1,1
0.999911229,0.791931705,8,1,1
0.999925017,0.547885237,3,1,1
0.749956576,0.182105262,6,1,0
0.998324305,0.661043566,3,1,1
0.338735681,0.248092258,3,0,0
0.499994101,0.42730591,5,0,0
0.758174211,0.429301151,5,1,0
0.000841716,0.500005226,6,0,1
0.749953073,0.212507876,3,1,0
0.000458478,0.01095624,3,0,0
0.478195965,2.18E-05,8,0,0
8.90E-05,0.286642107,5,0,0
0.999922037,0.666649744,8,1,1
0.001950972,0.006045489,1,0,0
0.500136813,0.000832365,1,1,0
0.978638887,0.332743704,5,1,0
0.474782777,0.599526705,3,0,1
7.14E-05,0.384951684,3,0,0
8.47E-05,0.330719213,5,0,0
0.958827376,0.497076684,3,1,0
0.000124871,0.600348472,5,0,1
0.999885142,0.352445526,6,1,0
0.524869909,0.999940753,6,1,1
0.999265899,0.22211906,3,1,0
0.252746718,0.247986158,3,0,0
0.000120744,0.293368824,5,0,0
0.999716938,0.778561968,5,1,1
0.001536555,0.499589207,6,0,0
0.999792397,0.222931252,3,1,0
0.903355002,0.28517371,3,1,0
0.999870777,0.501425386,5,1,1
0.999872923,0.28569975,6,1,0
0.999923706,0.375525686,6,1,0
0.999909163,0.663202607,6,1,1
0.999895573,0.499914829,8,1,0
0.994833469,0.333343884,3,1,0
0.499959701,0.499991556,3,0,0
0.999401927,0.50783039,3,1,1
0.546122186,0.447108187,6,1,0
0.500540294,0.43082408,6,1,0
0.999715984,0.8341943,8,1,1
0.501839403,3.29E-05,6,1,0
0.642258757,0.345353114,6,1,0
0.999406934,0.468370867,6,1,0
0.999863982,0.535982052,5,1,1
0.999918342,0.999984622,6,1,1
0.444519885,0.498521716,3,0,0
7.62E-05,0.500062893,3,0,1
0.000161561,0.597725244,6,0,1
0.000128392,0.134450474,3,0,0
0.438273562,0.620718005,5,0,1
8.89E-05,0.298888847,6,0,0
0.926268816,0.001695167,5,1,0
0.064639516,0.007128639,8,0,0
0.00023054,0.166865279,8,0,0
0.000115794,0.457407465,6,0,0
0.999928236,0.993979454,8,1,1
0.250070957,0.250013421,3,0,0
0.999925494,0.703836873,8,1,1
0.999011189,0.425310968,3,1,0
0.999924978,0.500002288,6,1,1
0.991816968,0.672298633,6,1,1
0.000121754,0.000106046,5,0,0
0.98800534,0.326255671,3,1,0
0.683484791,0.666018459,3,1,1
0.750008379,0.504813281,3,1,1
0.002843462,0.499301162,3,0,0
0.999936938,0.512413371,8,1,1
0.333314648,0.285938509,6,0,0
0.027478615,0.65190097,6,0,1
0.999934435,0.666661136,5,1,1
0.999916077,0.201001367,5,1,0
0.122392929,0.302026369,5,0,0
0.749956491,0.999780267,5,1,1
0.5000114,0.28576278,5,1,0
0.966180408,0.63183826,8,1,1
0.567834972,0.690583088,8,1,1
0.99985373,0.333701974,6,1,0
0.999940395,0.999981403,6,1,1
0.99992311,0.300456164,5,1,0
0.999933422,0.666627857,8,1,1
0.999533221,0.356464135,8,1,0
0.999904752,0.242884395,5,1,0
0.999906003,0.50148131,3,1,1
0.459855359,0.499999604,5,0,0
0.43778711,0.250621831,3,0,0
0.248811289,0.666662517,5,0,1
0.999902368,0.599858581,3,1,1
0.999927521,0.628811513,3,1,1
0.338702898,0.267042086,1,0,0
0.49993265,0.295322961,6,0,0
6.99E-05,0.561191197,5,0,1
0.980985979,0.994782925,3,1,1
0.999902129,0.501582985,3,1,1
0.987942874,0.077396609,3,1,0
6.93E-05,0.20683415,3,0,0
0.999900341,0.663259499,10,1,1
0.95836999,0.532045814,8,1,1
9.08E-05,0.653783364,5,0,1
0.40075214,0.365111383,6,0,0
0.999818424,0.507154688,6,1,1
0.999930263,0.666245766,8,1,1
0.998742759,0.453434071,6,1,0
0.999936223,0.200019366,6,1,0
0.769975295,0.617264771,3,1,1
8.27E-05,0.00059701,3,0,0
0.693346156,0.836202922,6,1,1
0.135872066,0.145296654,6,0,0
0.500008513,0.200016871,3,1,0
0.999922514,7.73E-05,6,1,0
0.00057118,0.999977469,8,0,1
0.999932528,0.422484416,5,1,0
0.999931812,0.498283411,5,1,0
0.999926805,0.436388141,3,1,0
0.397013373,0.128178011,3,0,0
0.500021406,0.599993121,3,1,1
0.999880612,0.332371897,5,1,0
0.064147096,0.383663018,5,0,0
0.999670431,0.799976172,8,1,1
0.999922991,0.499938986,6,1,0
0.338034803,0.448781815,3,0,0
0.999834895,0.999983191,3,1,1
0.999928594,0.749985269,3,1,1
0.028510403,0.162781056,3,0,0
7.66E-05,0.692862973,6,0,1
0.999932051,0.999983112,8,1,1
0.61526267,0.361474404,6,1,0
0.000327307,0.408677348,3,0,0
0.999926567,0.998127739,6,1,1
0.999891877,0.363736616,6,1,0
0.999926329,0.69726572,6,1,1
0.728146087,0.812026307,5,1,1
0.999931335,0.361661533,3,1,0
0.9997738,0.999982119,8,1,1
0.866959393,0.415709745,5,1,0
0.66659793,0.547003095,3,1,1
6.74E-05,0.285770465,3,0,0
0.999914169,0.665956817,3,1,1
0.743700589,0.799988876,6,1,1
0.998103142,0.356421704,6,1,0
0.722096989,0.573395067,8,1,1
0.000111364,0.658768156,8,0,1
0.999924064,0.746411272,8,1,1
0.999907136,0.480796956,8,1,0
0.999927521,0.999984145,8,1,1
0.001560354,2.34E-05,5,0,0
0.01143955,0.196705071,5,0,0
0.999627411,0.999979556,5,1,1
0.999919176,0.659219826,6,1,1
0.395009592,0.335363317,6,0,0
0.999877453,0.999563158,6,1,1
0.999929667,0.994027883,6,1,1
0.000458231,0.50142663,6,0,1
0.000347249,2.43E-05,6,0,0
0.748996597,0.500293329,6,1,1
0.5133686,0.749775761,8,1,1
6.86E-05,0.333356052,6,0,0
0.998788387,0.750083642,6,1,1
0.999934554,0.586088868,8,1,1
0.999937534,0.500005626,6,1,1
0.999925971,0.74687521,6,1,1
0.999926567,0.199982778,3,1,0
0.665999975,0.250005315,5,1,0
0.499830099,0.410736522,5,0,0
0.999928594,0.298312955,3,1,0
0.410868712,0.201456624,3,0,0
0.999925176,0.832220193,6,1,1
0.999916673,0.286035154,5,1,0
0.99965167,0.972020257,5,1,1
0.999642015,0.343559307,5,1,0
0.009620777,0.125405878,3,0,0
0.999933839,0.999979615,6,1,1
0.999928474,0.698492404,6,1,1
0.999920577,0.8328806,5,1,1
0.999907851,3.53E-05,3,1,0
0.981404364,0.999983907,3,1,1
0.000509778,2.93E-05,5,0,0
0.999807537,0.995861232,5,1,1
0.999925852,0.461469255,3,1,0
0.99992907,0.744895093,6,1,1
0.607183694,0.469298428,8,1,0
0.500000816,0.389497806,1,1,0
0.999177516,0.599469338,5,1,1
0.999934435,0.425911333,5,1,0
0.999932488,0.333617613,3,1,0
0.999916434,0.326334998,3,1,0
0.999863267,0.99998343,6,1,1
0.002400036,0.331976552,6,0,0
0.022292774,0.999861687,8,0,1
0.00012141,1.92E-05,6,0,0
0.036765628,0.00455141,3,0,0
0.396422641,0.428871342,6,0,0
0.500023219,0.473682091,1,1,0
0.664420156,0.307874113,3,1,0
0.999903798,0.999980807,6,1,1
0.999923348,0.596520248,6,1,1
0.501300245,0.636466452,6,1,1
0.999747455,0.933595568,6,1,1
0.000110645,0.500421987,6,0,1
0.999419928,0.500003789,8,1,1
7.72E-05,0.500032923,6,0,1
0.936930418,0.487925289,6,1,0
0.999936938,0.567857015,5,1,1
0.996192485,0.493802585,8,1,0
0.999925494,0.747661691,5,1,1
6.96E-05,0.1654076,5,0,0
0.500972717,0.666719896,5,1,1
0.999836445,0.166709893,3,1,0
0.999919295,0.250188007,6,1,0
0.996494368,0.484908692,3,1,0
0.333386792,0.580987333,5,0,1
0.999795934,0.799973586,6,1,1
7.28E-05,0.248268322,5,0,0
0.498539823,0.600103077,6,0,1
0.499965699,0.005283033,5,0,0
0.563147129,0.197173544,1,1,0
0.99986577,0.001208316,5,1,0
0.000334048,0.600029502,5,0,1
0.999907017,0.999856353,1,1,1
0.37776735,0.212395934,3,0,0
0.500039813,0.836206136,6,1,1
0.712946117,3.69E-05,6,1,0
0.999657542,0.999981761,8,1,1
0.994408458,0.999943304,6,1,1
0.999905407,0.396579324,5,1,0
0.999432703,0.249434686,3,1,0
0.999934554,0.999981523,6,1,1
0.999930799,0.999983132,8,1,1
0.000124086,0.500001563,10,0,1
0.999891162,0.999981642,8,1,1
0.999802172,0.139023464,3,1,0
0.00074591,2.21E-05,3,0,0
0.999934733,0.195189441,3,1,0
0.500422878,0.250693439,3,1,0
0.249337227,3.78E-05,3,0,0
0.000528597,0.74999796,8,0,1
6.95E-05,0.421649111,6,0,0
6.63E-05,0.712815744,5,0,1
7.81E-05,0.7004133,8,0,1
0.999925315,0.999979973,6,1,1
0.00171623,0.666661892,8,0,1
0.999797583,0.499778563,5,1,0
0.809609115,0.422572656,8,1,0
0.990160465,0.159169681,5,1,0
0.987844229,0.659572192,6,1,1
0.999900579,0.666569881,8,1,1
0.344276344,0.249996176,3,0,0
0.999860883,0.132086579,3,1,0
0.006171667,0.999841213,8,0,1
0.500016534,0.097444572,5,1,0
0.999919891,0.559336056,8,1,1
0.849908113,0.332821914,8,1,0
0.999929249,0.99996227,5,1,1
0.99884975,0.226678566,6,1,0
0.999858588,0.861265202,6,1,1
0.999922037,0.99921149,8,1,1
0.999780238,0.200019306,5,1,0
8.26E-05,0.312082401,5,0,0
0.000153133,0.260319136,8,0,0
0.000141226,6.03E-05,5,0,0
0.999925534,0.426831841,8,1,0
0.499455957,0.144031838,6,0,0
0.400055233,0.662480779,6,0,1
0.002062716,0.253501549,5,0,0
9.04E-05,0.397520543,3,0,0
0.999922299,0.703204433,6,1,1
0.666632915,0.829675021,6,1,1
0.859565943,0.518716423,3,1,1
0.333370967,0.50329442,6,0,1
0.016311628,0.49997193,5,0,0
0.750011969,0.361041698,5,1,0
0.999925971,0.499568461,5,1,0
0.153450932,0.661744502,5,0,1
0.999932647,0.491691356,8,1,0
0.318361808,0.377651715,6,0,0
0.127832413,0.698533818,5,0,1
0.655841259,0.666657028,1,1,1
0.000114529,0.385328206,1,0,0
0.999874353,0.724706554,3,1,1
0.999839425,2.30E-05,6,1,0
0.973485008,0.088812318,6,1,0
0.989397764,0.001692549,6,1,0
0.999931216,0.499755675,8,1,0
9.00E-05,0.963438764,6,0,1
0.49999404,0.420267311,8,0,0
6.55E-05,0.500010486,6,0,1
