clarity_average,contribution_average,evidence_average,motivation_average,originality_average,relatedwork_average,relevance_average,clarity_num,contribution_num,evidence_num,motivation_num,originality_num,relatedwork_num,relevance_num,score_total
0.571509726,0.374976148,0.306008412,0.00044382,0.333446944,0,0.000285484,5,8,9,1,6,0,1,5
0.123779868,0.333255208,0.06473045,0.062947981,0.358609948,0,0.337436882,9,6,17,3,14,0,3,3
0.222484279,0.476823024,0.003207514,0.401297627,0.221436824,0,0,9,7,12,5,8,0,0,3
0.400485329,0.230805896,0.499996856,0.999358952,0.333316895,0,0.999901175,5,3,2,1,3,0,1,5
0.398933584,0.583958966,0.278086116,0.999937296,0.213136926,0,0,5,6,11,1,8,0,0,5
0.499976663,0.566118548,0.219921884,0.799873116,0.4429274,7.54E-05,0,6,12,9,5,9,1,0,6
0.764256363,0.618663937,0.446925002,0.400067065,0.74910574,0,0,6,5,11,5,4,0,0,8
0.333367085,0.002747303,0.428421966,0.999919295,0.92405501,0.001159341,0,6,3,7,1,2,1,0,5
0.142883984,0.516960002,0.400613658,0.999843597,0.998971152,0,0.996504426,14,2,5,1,5,0,1,6
0.540602216,0.938016593,0.333338704,0.999928951,0.829818881,0.499991772,0,5,4,3,1,5,2,0,6
0.285817404,0.999906798,0.999970555,0.999915481,0.749988729,0,0,7,3,2,2,4,0,0,6
0.799939854,0.999933243,0.27262643,0.999921322,0.39836199,0,0,5,1,15,1,6,0,0,6
0.181865691,4.08E-05,0.07116897,0.50067612,0.182139308,0,0,11,1,5,2,6,0,0,3
0.661788223,0.591701753,0.476080789,0.608092642,0.306064039,0,0,3,7,2,4,10,0,0,6
0.803002729,0.706131496,0.111089727,0.513590902,0.809756672,0,0,6,4,9,4,5,0,0,5
1.85E-05,0.999888182,0.999935627,0.999926805,0.199436158,0,0.994227886,2,2,1,1,5,0,1,6
0.499790723,0.499993843,0.1373253,0.999913216,0.556600862,0,0.999887109,4,2,14,2,5,0,1,5
0.333341678,0.506344541,0.30967128,0.995379329,0.609339981,0,0,3,2,16,1,8,0,0,6
0.599950579,0.502209564,0.157557972,0.000189648,0.330328156,5.70E-05,0,5,6,4,2,6,1,0,3
0.500024725,0.970988214,0.653862119,0.983201921,0.500990601,0.189057022,0,4,1,1,2,2,1,0,6
0.49998189,0.670823572,0.221438777,0.931963682,0.002259268,0,0,4,3,7,1,9,0,0,3
0.431319018,0.627568466,0.294133788,0.532006092,0.390977634,0,0,7,3,8,2,5,0,0,8
0.24998528,0.783900015,0.599787466,0.499998618,0.610477357,0.000154983,0.999899983,12,5,5,2,4,1,2,10
0.400041028,0.666706811,0.465583273,0.45100823,0.999618083,0.999966025,0,5,3,5,1,2,1,0,8
1.46E-05,0.999884844,0.19986515,0.184804877,0.333159256,0,0,5,1,5,3,3,0,0,5
0.250043845,0.999895439,0.24981597,0.966947258,0.627463689,4.63E-05,0.999413848,4,4,8,2,8,1,1,8
0.000149621,0,3.05E-05,0.333382816,0.66661031,0,0.999861717,1,0,4,3,3,0,1,3
0.999979496,0,0,0.999933004,0.666657968,0,0,1,0,0,1,3,0,0,6
0.641279198,0.541830951,0.198714513,0.68284359,0.396798022,0.333249694,0,7,8,6,3,11,3,0,3
0.496878692,0.359088292,0.415589585,0.00078756,0.217498314,0.280830525,0,6,9,11,2,14,2,0,3
0.321329333,3.89E-05,0.49987397,0.999924779,0.57746323,0,0,3,1,2,1,3,0,0,6
0.168116656,0.560699202,0.234877553,0.999852359,0.444364792,4.57E-05,0.000300424,7,14,17,3,16,1,1,5
0.479276693,0.500823943,0.284610097,0.499976679,0.644745205,8.43E-05,0.000366402,6,3,3,2,12,1,1,5
0.333347977,0.44387238,0.077086467,0.521563932,0.600422745,0.999974251,0.001449024,6,9,13,2,5,1,1,6
0.053805787,0.653327584,2.10E-05,0.999907613,0.500004055,0,0.000403053,1,3,3,1,2,0,1,6
0.362894109,0.499833888,0.111205154,0.999929547,0.500000987,3.89E-05,0.736214554,8,2,9,1,2,1,4,3
0.999981999,0,0.773361169,0.99993515,0.491072766,0,0,1,0,4,1,4,0,0,8
0.749971,0.818972071,0.47918939,0.719559237,0.370717707,0,0,4,3,4,2,4,0,0,6
0.999984801,0.99990952,0.799981712,0.999913692,0.333343093,6.73E-05,0,2,1,5,1,3,1,0,8
0.999950528,0.252812765,0.496508078,6.69E-05,2.07E-05,0,0,1,4,4,1,3,0,0,3
0.681070213,0.742931388,0.499935362,0.489884059,0.500012172,4.58E-05,0,4,4,4,2,2,1,0,5
0.357740947,0.038782255,0.290327466,0.999919653,0.376156605,0,0,8,2,7,1,8,0,0,3
0.100083429,3.59E-05,0,0.999910474,0.285749634,3.72E-05,0.000427474,10,1,0,1,7,2,1,5
0.249951531,0.148474214,0.00201319,0.229422913,2.05E-05,4.49E-05,0,12,9,13,4,3,3,0,3
0.199962973,0.990105182,0.200065657,0.999899983,0.33350847,0,0,5,2,5,1,3,0,0,6
0.498790365,0.510980321,0.336026264,0.999928057,0.877131124,0,0.999908686,2,4,3,2,3,0,1,8
0.249912074,0.262486902,0.028949105,0.33338504,0.285670543,0,0,4,4,4,3,7,0,0,3
0.000754364,0.418172341,0.138873816,0.999918938,0.666659416,0.164377198,0,6,5,9,2,3,1,0,5
0.499782954,0.594097335,0.459156663,0.001274507,0.675921538,0,0.000277015,4,8,10,4,12,0,2,5
0.000386936,0,0.001592405,0.592507623,0.998935839,4.96E-05,0.072614245,5,0,6,2,3,2,1,3
2.86E-05,0.666534985,0.500076823,0.000781793,0.999879003,0,0,5,3,4,4,1,0,0,3
0.999866724,0.650130093,0.297036493,0.499779942,0.59513882,0,0,2,1,7,2,5,0,0,8
0.499973503,0.999939442,0.499165638,0.005607446,0.500000544,0,0,4,1,4,1,4,0,0,8
0.999974728,0,0.333341363,0.999927044,0.998715937,0,0,2,0,3,1,3,0,0,5
0.999964356,0.999845028,0.603146697,0.9993788,0.799956925,0,0.999899626,1,1,5,1,5,0,2,8
0.218918082,0.47550787,0.103700524,0.979112983,0.428004788,0,0,5,7,10,1,7,0,0,5
0.304298049,0.180387825,0.372010387,0.002386676,0.707021022,0.145590544,0.731911893,3,1,8,1,5,1,3,5
0.999923527,0.499900212,0.341846273,0.999830723,0.250057054,0.0407039,0.00392427,2,2,3,1,4,1,1,6
0.499749996,0.000240671,0.002537999,0.821684599,0.142986322,0,0,2,5,2,2,7,0,0,5
0.143392065,0.2154112,0.294348771,0.076174988,0.182729348,0.332134614,0.000298939,7,7,10,4,11,7,1,3
0.499375869,0.904529047,0.456264275,0.002203151,0.224118089,0,0,2,5,6,2,5,0,0,3
0.285784284,0.714238484,0.391183989,0.666632583,0.222941659,0,0.904201349,7,10,11,3,9,0,3,6
0.399748342,0.66669548,0.339807169,0.720066567,0.799973712,0.998206496,0.49989295,5,3,5,3,5,1,1,8
5.03E-05,0.101455835,2.20E-05,0.042883981,0.007037915,0,0,4,5,4,1,2,0,0,5
0.200924993,0.999250174,0.500188211,0.999909878,0.4043344,0,0.822143674,5,2,2,1,8,0,1,3
0.111597324,0.640011953,0.06239809,0.222420237,0.222800662,7.15E-05,0.293652278,18,10,17,5,16,3,7,3
3.60E-05,0.998324335,0.156876512,0.999796689,0.40006365,4.62E-05,0.036108375,5,1,4,2,5,2,1,5
0.333315789,0.499908602,0.234827496,0.501086064,0.988881906,4.18E-05,0,6,2,8,2,3,2,0,6
0.590406358,0,0,7.53E-05,0.562406255,0,0.031269308,2,0,0,1,4,0,1,5
0.340415143,3.65E-05,0.234707506,0.498373389,0.99990809,0,0,4,3,10,2,1,0,0,5
0.125605569,0.59384098,0.004305964,8.59E-05,0.000133649,4.83E-05,0.000389898,8,10,12,1,2,5,2,3
1.45E-05,0.003428396,2.24E-05,0.331976384,0.28127818,3.80E-05,0,5,5,4,3,3,1,0,5
0.142869898,0.000181523,0.169812773,0.999926925,0.256617432,0,0,7,1,11,1,4,0,0,8
1.20E-05,3.73E-05,0,0.999884486,2.14E-05,0,0,1,3,0,1,2,0,0,6
0.455512051,0,0.726431223,0.999912381,0.721337577,0,0,6,0,4,2,3,0,0,8
0.355075036,0.63301275,0.372463106,0.999571999,0.465174841,0.452419104,0,9,12,12,3,15,3,0,8
0.623763532,0.713712806,0.562432298,0.999927998,0.600219168,0,0.000336684,8,7,16,1,5,0,1,8
0.515711899,0.47990686,0.168577931,0.999919176,0.137668982,4.09E-05,0.502044425,5,9,12,1,6,2,4,3
0.332410618,0.370334982,0.154761683,7.24E-05,0.314123548,0.286796281,0,15,8,11,1,19,7,0,3
0.999939084,0.927600801,0.028749322,0.99992466,0.575583955,4.18E-05,0,1,2,4,1,5,1,0,5
0.14305776,0.246683446,0.222478531,0.000531076,0.205144402,0.005193118,0,7,4,11,1,5,2,0,5
0.115122126,0.80419274,0.214317862,0.999930799,0.624990891,0,0,6,5,14,2,8,0,0,6
0.302712565,3.55E-05,0.426735119,0.499972912,0.33063007,0,0,4,1,7,2,6,0,0,6
0.490308498,0.364890068,0.272010238,0.999877214,0.468019677,0,0.00058061,14,11,11,1,10,0,3,6
2.93E-05,0.25042171,0.321120332,0.990397573,0.198888852,0.004231398,0.000638074,2,4,9,1,6,2,1,3
0.325856766,0.267609845,0.706644489,0.666640439,0.33277835,0,0,3,4,4,3,3,0,0,5
2.24E-05,0.831273039,0.285629584,0.999892116,0.034500602,4.63E-05,0.999708831,1,3,3,1,2,1,1,8
0.30004126,0.231896292,0.495314561,0.999933124,0.570228647,0.999885082,0.500115376,10,5,10,1,7,1,2,6
0.22192524,0.56593036,0.310243383,0.784455581,0.460567537,0.39882074,0.25042267,9,8,17,9,15,4,4,6
0.64252443,0.999918342,0.447644244,0.646600135,0.83106225,0.999133885,0,5,1,4,3,6,1,0,6
0.246022047,0.999884009,0.326150169,0.004380253,0.499973781,0,0,4,1,3,1,2,0,0,6
0.233368269,0.067658529,0.21927505,0.999926388,0.522204488,0,0,8,1,5,2,6,0,0,8
0,0,0.998786271,0.9999367,0.992870311,0,0,0,0,1,1,3,0,0,8
0.129425516,0,0.071263084,0.999940515,0.499980129,0.962302685,0,7,0,8,1,4,1,0,6
0.123604403,0.582317864,0.203893128,0.501720683,0.222735388,0.403427837,0,8,6,5,4,9,5,0,5
0.270854094,6.55E-05,0.159626272,0.500409339,0.30051144,0.000582056,0.999897003,4,2,8,2,7,1,1,3
0.126941584,0.499993557,0.137965748,0.200352928,0.926993132,0,0.950936258,15,2,7,5,4,0,1,3
0.125422536,0.442144213,7.44E-05,0.000418032,0.247572521,0.999573946,0.492955205,8,5,3,1,12,2,2,5
0.409590341,0.610216473,0.190671159,0.999693155,0.780720834,0,0.999822557,7,3,8,1,8,0,1,8
0.500011037,5.32E-05,0.496644851,0.999842048,0.334499008,0,0.000355556,2,1,8,1,6,0,1,6
0.400001714,0.433535703,0.380482844,0.999937713,0.663553014,0,0.000356455,5,8,11,2,6,0,1,5
1.30E-05,0.328859947,0.093296244,0.999931574,0.505514493,9.04E-05,0.499955658,13,3,18,1,5,3,2,3
0.7499867,3.72E-05,0.429784096,0.750053102,0.191148592,0.001521293,0.000426783,4,1,7,4,11,1,1,3
0.333334524,0.999924421,0.07729503,0.250866227,0.597024277,0.612677747,0.00033869,3,2,13,4,15,3,1,6
0.390101748,0.339005306,0.068929655,0.999910176,0.471396554,0.309103863,0.488815284,7,6,10,2,14,2,2,5
0.999592036,0,0.498665356,0.666657557,0.713651577,0,0,2,0,8,3,7,0,0,8
0.747582268,0.429556325,0.126352782,0.999925196,0.622024552,0.999967933,0,4,3,8,2,11,1,0,6
0.214878946,0.243899692,3.65E-05,0.999921501,0.296505313,0,0,9,5,7,2,10,0,0,3
0.499993642,0.999949336,0.203068217,0.999924858,0.985749865,8.13E-05,0,2,1,5,3,5,1,0,8
0.663773774,0.425218698,3.85E-05,0.000241952,2.51E-05,0,0,3,5,7,1,1,0,0,8
0.100078403,0.576609866,0.001472723,0.993343621,0.505792136,0,0,10,4,8,2,7,0,0,6
0.14845684,0.001110765,4.04E-05,0.333438141,2.91E-05,0,0,4,1,1,3,1,0,0,8
0.395380617,0.977668742,0.14013225,0.999924898,0.50312223,0,0,4,3,7,1,2,0,0,3
0.000141825,0.001081928,0.167248357,0.999915063,0.470693143,0.000101024,0,5,2,6,4,4,2,0,3
0.250078984,0.400013156,0.313081087,0.500033463,0.484413559,5.36E-05,0,4,5,3,2,6,1,0,5
0.666566805,3.74E-05,0.200008998,0.999688059,0.144317834,0.000143841,0.004540943,3,5,5,2,7,2,2,3
0.500160651,0.336677209,0.560093194,0.000110761,0.999112308,5.26E-05,0,2,3,6,1,1,1,0,6
0.066223067,0.257581935,4.21E-05,0.681043983,0.499277152,0.999960065,0,2,3,5,1,4,1,0,8
0.333203541,0.998557627,0.745893004,0.999932289,0.999981403,0,0,3,4,4,1,1,0,0,8
0.957630614,0,0.570944306,0.999896288,0.636908544,0,0,3,0,7,2,9,0,0,5
0.733103713,0.277720779,0.219985458,0.749981129,0.257454856,3.19E-05,0.999032974,5,1,5,4,3,1,1,8
0.400856537,0.284215889,0.166680398,0.504211157,0.499414152,0.490032239,0,5,5,6,2,4,2,0,5
0.714228376,0.553289471,0.1699969,0.599126641,0.33336353,0.929966271,0.844677707,7,9,9,5,3,1,3,5
0.399454104,0.508159974,0.333350767,0.999679327,0.59996033,0,0.474573425,5,6,6,1,5,0,2,5
0.000145027,0.764840722,0.20328765,0.999921918,0.999974966,0.002041816,0,3,1,5,1,3,1,0,6
0.74996015,0.99639374,0.500159919,0.999935031,0.799952816,0,0,4,1,6,1,5,0,0,8
0.501834005,0.333399082,0.428808819,0.999914527,0.666661345,4.30E-05,0,4,3,7,1,3,1,0,8
0.200034384,0.080298379,0.122859496,0.999938726,0.333404655,0,0.991719127,5,1,8,1,3,0,1,6
0.200015947,3.81E-05,7.21E-05,0.503587132,0.500001436,0,0,5,1,3,4,4,0,0,3
0.331235458,0.354069807,0.000246292,0.941382766,0.428215197,0.50000599,0,6,3,3,2,7,2,0,1
0.33333758,0.734051481,0.284376448,0.000168023,0.250068945,6.85E-05,0,6,4,7,4,12,2,0,1
0.331679325,0.014294191,0.491878437,0.999928594,0.502078192,0.333164109,0.507408039,3,1,10,2,4,3,2,6
0,0.997623126,0.012872054,0.999844432,0.537294929,0.439655334,0,0,3,4,1,7,12,0,5
0.166704,0.550503245,0.155839108,0.499989221,0.222848912,0.174716092,0.503074555,6,7,4,2,9,5,2,5
0.758508563,0.522682523,0.596228479,0.999517113,0.373885906,0,0,2,2,5,2,8,0,0,6
0.333304178,0.999957442,0.914234102,0.902534068,0.64518621,0.999955237,0.999906182,6,1,2,2,6,2,1,6
0.333272827,0.798267892,3.18E-05,0.999915083,0.290775812,0,0,6,5,14,3,9,0,0,3
0.440424644,0.749649966,0.443069312,0.999925733,0.644433339,0.501239219,0.000280173,9,4,11,2,10,2,1,8
0.375144939,0.748834914,0.248605282,0.514323814,0.267377113,0,0,8,4,11,2,12,0,0,6
0.59774175,7.32E-05,0.334746166,0.999923468,0.000584112,0,0,4,2,6,1,6,0,0,6
0.473960138,0.999952197,0.002656526,0.999919176,0.499630133,0,0,3,1,3,1,2,0,0,6
0.998752236,0.4999487,0.336103391,0.999932051,0.209233225,0.970378101,0.991828322,1,2,3,1,5,1,1,6
0.999985576,0,0.033628524,0.999896586,0.330177597,0,0,1,0,2,2,3,0,0,3
0.421243638,0.513738142,0.282054704,0.999823868,0.664890235,0,0,7,4,11,1,6,0,0,5
0.498823642,0.499994629,0.143315526,0.880541464,0.465629955,4.51E-05,0,6,2,7,3,7,1,0,1
0.315760041,0.663458621,0.077941576,0.984324634,0.423976526,3.99E-05,0,5,3,14,2,14,1,0,3
0.007143014,0,0.111141532,0.00027207,0.401159752,3.29E-05,0.000276281,3,0,9,1,2,2,1,6
1.71E-05,0.404280739,0.237053966,0.003598995,0.420694772,0,0.000405317,4,5,12,1,7,0,1,6
0.09101919,0.093501277,0.418726617,0.285840121,0.331382306,0.999969363,0.200420847,11,1,18,7,19,1,5,8
0.707573326,0.207291627,0.258446224,0.99973311,0.499997453,5.51E-05,0,5,5,12,3,4,1,0,5
0.499951151,0.001714888,0.999974072,0.000162254,0.000195444,0,0,2,1,2,1,3,0,0,5
0.248265923,0.99989903,0.018835319,0.508696684,2.31E-05,0.08609543,0.999896169,4,1,7,3,1,1,1,6
1.31E-05,0.541614421,0.250771215,0.000116958,0.037060954,5.72E-05,0,2,2,4,1,4,1,0,1
0.666223952,0.6035659,0.001325121,0.999911388,0.574231306,0,0.999897361,3,4,2,3,5,0,1,6
0.076967471,0.999593943,0.223114248,0.000561604,0.403585135,0,0.01999878,13,2,14,1,10,0,1,8
0.999985933,0.005153269,0.257205479,0.999930263,0.439972251,0.225928203,0,1,2,6,2,8,2,0,6
0.654426411,0.308762409,0.192289153,0.000248475,0.254099776,0.094699156,0,6,7,5,2,8,2,0,5
0.141164549,0.999336988,0.151863562,0.99993062,0.236800204,0.310354427,0,6,2,7,1,8,3,0,3
0.208771225,0.99968037,0.437056088,0.667285399,0.749667885,0,0,5,2,8,3,8,0,0,6
0.500008032,0.098750535,0.243529725,0.999934793,0.145857631,0,0,2,6,4,1,8,0,0,6
0.766135668,0,2.87E-05,0.999928951,0.745488825,0,0,5,0,1,1,6,0,0,8
0.745261903,0.39181884,0.00017252,0.996192674,0.799746146,0,0,4,5,7,3,5,0,0,3
0.020176891,0.999948502,0.25012345,0.002404855,0.550451856,0,0.802326679,2,1,8,2,3,0,1,3
0.166687954,0.482367229,0.000323055,0.999914726,0.499043919,7.52E-05,0.000374591,6,5,4,3,8,2,1,3
0.999855965,0.42573598,0,0.007516235,0.997614423,0.000171771,0,2,1,0,1,3,2,0,6
2.79E-05,0.664204473,0.35264596,0.525614249,0.333338314,0,0.95775494,9,6,8,2,6,0,2,5
0.415451862,0.25842901,0.062135851,0.999820431,0.249556993,0,0,5,3,6,3,4,0,0,5
4.20E-05,0.999875426,0.99845922,0.665856068,0.250587736,0,0,2,1,1,3,4,0,0,5
0.09092648,0.996519685,0.39163646,0.874900266,0.565321352,4.91E-05,0.999875009,11,1,14,8,12,1,2,6
0.141780808,0.990664403,0.22031961,0.334539578,0.288248118,0,0.280446455,7,3,7,3,10,0,3,8
0.499206725,0.996583521,4.89E-05,0.638829708,0.333263119,5.04E-05,0.000372257,4,1,2,1,6,1,1,3
0.670734892,0.050509326,0.12688594,0.999895811,0.512524026,0.890835464,0,3,1,8,1,12,1,0,5
0.999984384,0.999822557,0.230410702,0.636981882,0.409670023,0,0,2,1,8,3,7,0,0,3
0.374995199,0.996569864,0.42876589,0.999937356,0.682631602,0.174658948,0.999896109,8,8,7,2,11,6,2,8
0.985357304,0.383779148,0.373017876,0.99987486,0.679340281,4.57E-05,0,3,4,7,2,6,1,0,6
0.083702984,0.500525698,0.539223064,0.666637,0.37515125,0,0,7,2,7,3,8,0,0,5
0.287580159,0.999565244,0.399987276,0.499307548,0.508635997,0,0.999915242,9,2,5,6,8,0,1,6
0.540522099,0.333279869,0.373940838,0.999894083,0.333331168,6.57E-05,0,2,3,8,2,3,1,0,5
0.142815444,0.023664577,0.199554103,0.411483121,0.332813248,0,0.49890025,7,4,16,5,12,0,2,3
0.749946342,0.853249478,0.000382444,0.726698608,0.509125269,0.490809968,0.999900579,4,7,14,4,6,3,1,3
0.612737503,0.79458246,4.39E-05,0.666699843,0.557753559,7.00E-05,0,3,4,7,3,7,1,0,5
0.500447061,0.114560023,0.509402905,0.329583381,0.311206797,0.156151921,0,8,1,5,2,7,1,0,8
0.987187237,0.871266254,0.400004644,0.701585305,0.488168609,0.999954065,0.999902248,2,8,5,3,8,3,1,6
0.599893719,0.996042609,0.139091666,0.999836087,0.332792765,0.000221814,0,3,1,15,1,3,1,0,3
0.559581485,3.87E-05,0.205584995,0.999910772,0.399840604,0,0.83859849,5,1,10,4,5,0,1,5
0.562786593,0.833152499,0.373753001,0.999890327,0.666662281,0,0,3,6,8,1,3,0,0,6
0.166672409,0.333342268,0.006103764,0.333615304,0.10515915,0.25010791,0.000276386,6,3,6,3,3,3,1,3
0.375816348,0.800154956,0.145028687,0.660418659,0.399451122,0.328423828,0,8,5,7,2,5,3,0,5
0.499537259,0.715652525,0.664019875,0.192470046,0.330257931,0,0.001390543,8,1,6,2,9,0,2,3
0.404247157,0.999705881,0.410295931,0.000101905,0.309452742,0,0,2,2,4,1,5,0,0,5
0.793182939,0.500318785,0.999664664,0.99990344,0.999971509,0.998754382,0.000286048,5,4,4,1,1,1,1,5
0.003814978,0.33336286,0.291677409,0.264201177,0.494240112,0,0.000322229,7,6,10,2,2,0,2,3
0.125540886,0.555695427,0.179684405,0.027234205,0.357542619,0.000167357,0.000390966,8,7,11,2,8,5,2,3
3.36E-05,4.22E-05,0.004258872,0.994685411,2.22E-05,4.40E-05,0,1,1,3,1,1,1,0,6
1.66E-05,0.68594801,0.055879034,0.999907672,0.333365665,0.999857783,0.999899745,2,5,5,2,6,1,1,6
0.251675625,0.56430182,0.486634169,0.999897242,0.498711634,0,0,2,7,8,1,7,0,0,8
0.200013204,0,0.001343503,0.000171827,0.250716876,0,0,5,0,4,1,4,0,0,6
0.491707373,0.200361682,0.599991944,0.999927044,0.667709992,0.021515293,0,4,5,5,2,5,1,0,8
0.988582104,4.49E-05,2.03E-05,0.999930739,0.999930859,0,0.99990356,2,1,1,2,2,0,1,8
1.42E-05,0.001935098,0.011409782,8.91E-05,0.333340852,0,0,7,4,2,1,3,0,0,3
0.254857034,0.645385107,0.384431209,0.999935508,0.833300582,0,0.000311437,8,6,7,1,6,0,1,3
0.217843122,0.611725018,0.072518501,0.999750276,0.361425466,0.200250037,0.000318282,9,13,13,3,30,2,1,8
0.000474804,0.332225178,0.100061554,0.88932687,0.316751516,0.500020453,0.999906659,8,6,10,5,10,2,1,6
3.07E-05,0.554188598,0.397982665,0.999848843,0.333359986,0,0.045145862,4,3,5,1,3,0,1,6
0.499987353,0.219569129,0.499987901,0.500015786,0.333344552,0,0,4,2,2,2,3,0,0,6
0.142927774,0.328108324,0.233517163,0.00064057,0.49635514,0,0.655725949,7,5,11,2,10,0,3,5
0.330949816,0.999389768,0.167431462,0.999892712,0.991363794,0,0,6,1,6,1,2,0,0,3
0.999983191,0.327329155,0.251332616,0.999791026,0.917677939,0,0,1,3,4,2,2,0,0,5
0.671406554,0.59068029,0.423897892,0.985039353,0.749985908,0.592531887,0.334248406,7,3,2,2,4,9,3,3
0.333340187,0.499564877,0.099539576,0.810940292,0.672699312,0,0,3,4,10,6,8,0,0,6
0.333498557,0.622503003,0.230602418,0.54586576,0.528099833,0.000119476,0,6,8,13,4,5,1,0,6
0.499901244,0.971273899,0.016174478,0.999918461,0.660173012,0,0.506293088,4,2,10,3,6,0,2,6
0.749984951,0.998366892,0.66205261,0.95255065,0.960081428,0,0,4,1,3,1,2,0,0,6
0.666678637,0.234957711,0.279640745,0.9994874,0.332771936,0.241872162,0,3,5,14,1,9,4,0,6
0.999974926,0.999948323,0.20004422,0.619080245,0.888940647,0,0,3,2,5,4,4,0,0,6
0.014676075,0.265981627,0.136758749,0.003101278,0.206976949,4.19E-05,0,6,6,5,1,5,1,0,3
0.33778888,0.69205138,0.282503776,0.499523169,0.340594898,0.472596082,0,9,11,9,4,8,2,0,6
0.00048614,0.042171013,1.97E-05,0.002881282,0.012362208,0,0,5,1,1,1,1,0,0,3
0.997902711,0.004211457,0.409593675,0.439199746,0.288141313,0,0,3,1,2,1,5,0,0,6
0.999937296,3.83E-05,0.671386634,0.318066239,0.250334933,0.003377922,0,1,1,5,1,4,1,0,6
0.256713948,0.998558819,0.146743243,0.999933064,0.650290428,0.999969363,0,4,1,7,2,3,1,0,5
1.41E-05,0.999900281,0,0.376879016,0.606054903,0,0,2,2,0,4,3,0,0,5
0.500013999,0.376203306,0.328045999,0.998795629,0.100909223,0.001033723,0,4,5,4,2,10,3,0,5
0.00025146,0.497675322,0.275139434,0.999926448,0.111280733,0.3941247,0,1,4,8,1,9,2,0,3
0.001324712,0.99995482,0.439914912,0.999920368,0.98192066,0.999945521,0,6,1,7,1,1,1,0,8
0.499997094,0.999538794,0.009109036,0.000196578,0.499657765,0.999566495,0.999798834,2,4,6,3,2,1,1,5
0.340180203,0.599942321,0.200085813,0.50209305,0.999856085,0,0,3,5,5,2,2,0,0,6
0.333278442,0.66684751,0.220460448,0.749983058,0.333415922,6.98E-05,0,9,3,9,4,9,5,0,5
0.250093569,0.66661007,0.286756851,0.000271087,0.328844469,6.00E-05,0.584907383,4,3,7,1,12,5,2,6
0.999789536,0.429727718,0.99997437,0.999933004,1.95E-05,0.999972105,0.505192111,1,3,1,1,1,1,2,5
0.250010829,0.999901056,2.75E-05,0.214669106,0.66662344,0,0.013067957,4,2,1,2,3,0,1,3
1.14E-05,0.344948987,0.077095277,0.001852774,0.374531343,0.190108943,0.000263548,2,3,13,1,8,6,1,5
0.489482992,0.99933817,0.360916286,0.334766164,0.299813295,0,0,4,3,8,3,10,0,0,5
0.499996731,0.057500752,0.001644517,0.999835849,0.185098794,6.25E-05,0,4,2,3,1,6,2,0,5
0.007931311,0.755004402,0.052665438,0.999838948,0.332474081,0.002146093,0,11,4,12,1,13,1,0,6
0.251278041,0.593116189,0.327140336,9.73E-05,0.614740758,8.82E-05,0.999499321,8,10,17,1,13,2,2,5
1.62E-05,0.49962361,0.591456032,0.999925137,0.351217106,0,0,5,2,5,1,4,0,0,5
0.802353991,0,1.97E-05,0.929524819,0.666239606,0,0.000289996,5,0,1,3,9,0,1,8
0.66637954,0,0.500617551,0.999927759,0.999960661,0,0.00126015,3,0,2,1,2,0,1,6
0.505986519,0.745428662,0.229085441,0.331523966,0.44447197,8.01E-05,0.975854814,2,3,5,3,9,1,1,5
0.110398077,0.520481422,3.14E-05,0.428390396,0.236804714,0.475144535,0.497956502,9,12,7,7,18,6,2,3
0.999934658,0.33295712,0.499989395,0.500010426,0.200014401,0,0,4,3,2,2,5,0,0,6
0.977182806,0.999946713,0.645585941,0.999926448,0.99998498,0,0,1,1,3,1,1,0,0,3
0.247301021,0.632237662,0.229508024,0.999921441,0.333758471,0.1993075,0.000405725,11,11,13,1,6,3,1,8
0.153496654,0.400376483,0.18374712,0.129926002,0.290951703,0.00091066,0.666305901,13,5,11,3,7,2,3,6
0.250018984,0.99180603,0.159401626,0.99992913,2.07E-05,0.08164729,0,4,1,2,2,1,2,0,5
0.000114298,0.74996309,0.075562816,0.028269131,0.182621507,4.82E-05,0.335544105,5,4,11,1,11,1,3,3
0.505501281,0.499995552,0.890643001,7.44E-05,0.499997651,0,0.003274366,2,2,2,1,6,0,1,5
0.332217993,0,0,0.325493769,0.497217967,0.00011217,0,6,0,0,2,4,1,0,3
0.091230765,0.59803615,0.075453987,0.000110226,0.331756125,0.000252467,0.977822959,11,11,27,1,9,3,1,3
0.200011557,0.985920489,0.210914893,0.993601412,0.560625744,0.363456953,0,5,2,9,2,7,2,0,3
0.852363408,0,0.499997909,0.500849466,0.999619623,0,0,1,0,4,2,3,0,0,6
0.004737599,0.00050483,0.123944208,0.000186311,0.325815716,0.976622313,0.333060627,2,2,8,3,6,2,3,3
0.499998303,0.497882665,0.245561076,0.999922752,0.233922434,0,0.385588109,2,2,6,1,6,0,1,3
0.7500042,0.999955773,0.750364745,0.999892016,0.970600128,0.829675794,0,4,1,4,3,3,1,0,6
0.999976158,0.998366088,0.384814715,0.068173796,0.398797643,0,0,2,2,7,1,5,0,0,3
0.249312691,0.239030129,0.008960406,0.99992907,0.371168028,0,0.999907136,4,4,6,1,10,0,1,3
2.41E-05,3.77E-05,0.537396615,0.999863595,0.280985405,0,0,7,1,9,2,3,0,0,5
